sku,name,price,short_description
DM-TB-01,"DivotMat Practice Tee Box",55.0000,"The DivotMat Tee Box with <strong>Lifetime Warrantee</strong>. The only Practice/Training tool that shows you instantly what your club is doing at the precise instant it hits the ball. This is the secret to FAST improvement to your ball striking. The DivotMat Tee Box protects the ground around the striking area to make indoor practice convenient. It also absorbs the shock from a deep divot. Practice anywhere to develop the required muscle memory and awareness that develops consistency!"
DM-02,"DivotMat Practice Tee Box Ultimate Set",199.9500,"The only Practice/Training tool that shows you instantly what your club is doing at the precise instant it hits the ball. This is the secret to FAST improvement to your ball striking. See exactly what’s happening at the moment of impact then intuitively make adjustments to your swing, stance, grip, and try again getting immediate feedback of how those changes affected your swing at impact. The standard set includes the DivotMat tee box, the DivotMat 5 iron club, 4 packs of DivotMat replacement sheets, 2 instructional DVDs, and the DivotMat travel bag."
DM-DVD-01,"DivotMat Golf Training DVDs",24.9900,"TWO Instructional DVDs by Pebble Beach Professional Golf Coach Larid Small. Larid Small helped develop a product to train golfers to be able to learn and develop consistency. These DVDs demonstrate Larid’s path to a better golf game."
KGR-RULE-SET,"Six Rule Golf Bag Tag Set",9.9500,"This is perfect for junior golfers, or anyone that's learning to play golf. Never again forget what that red stake on the course, because with the tag golf rule set, the answer is right there attached to your golf bag. They make golf's common rules easy to remember, and help you play by the book."
KGR-KYD-TAG,"Know Your Distance Golf Bag Tag",2.5000,"The Know Your Distance golf bag tag is perfect for the junior golfer or junior golf instructor. Don't know which club to hit at 100 yards? Know exactly which club to choose every time, because this tag is a distance chart for all your clubs attached right to your golf bag."
KGR-ID-TAG,"Golf Bag ID Tag",2.5000,"<p>The golf bag accessory ID tag can be used as a travel tag, team id tag, or just an id tag in case your golf bag gets lost. Make it easy for the person trying to return your golf bag to you, it's owner. These credit card sized golf bag tags have room for your name and your contact info/team. This tag comes with a comes with a carabiner that attaches to your golf bag.</p>
<p>For best results, se a Sharpie marker when filling in the tag information.</p>"
GG-POWERSWINGTRAVEL,"Golf Gym PowerSwing Trainer",24.9500,"The GolfGym PowerSwing Trainer Strengthens all of the Golf Specific Muscles in Your Swing. It is Easy to Use and IT WORKS in just 3 minutes a day."
GG-POWERBALL-DH8,"Golf Gym Double Handled  8 Pound Powerball",49.9500,"The GolfGym Double Handled 8 pound PowerBall is a great training tool to help develop core strength, rotation and balance.  The handles are designed to comfortably allow any size hand.  It can be used with one or two hands."
GG-IMPACT-BAG,"Golf Gym Training Impact Bag",39.9900,"Every player attempts to get the club on line & square at impact. A breakdown of the left wrist and collapse of the leading arm at that moment are two of the most common problems faced by players of all skill levels. Impact Bag is one of the most popular training aids of all time for the following reason – there is only one moment of truth in the golf swing – Impact! This device teaches the correct position and feel for that moment.

Unlike hitting a car tire or other hard object the Impact Bag is safe and has been designed specifically for golfers. Developing a strong left side while turning into the ball will help eliminate many of the inconsistencies brought on by left wrist collapse & will help bring you into a solid, assertive impact. The Impact Bag also comes with a special slice cure supplement, guaranteed to cure your slice in 60 seconds."
TEST01,"Test Product",0.9900,"Test Product"
HD-CLIP-BLACK,"Goodie Girl Hair Clip Black",12.9900,"The first Hair Accessory with a magnetic ball marker, readily available when its time to mark your golf ball."
HD-CLIP-WHITE,"Goodie Girl Hair Clip White",13.9900,"Hannah Dupay white ball marker hair clip"
HD-CLIP-BROWN,"Goodie Girl Golf Hair Clip Brown",13.9900,"Goodie Girl Golf Ball Marker Hair Clip Brown"
HD-CLIP-PURPLE,"Goodie Girl Golf Hair Clip Purple",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Purple"
HD-CLIP-PINK,"Goodie Girl Golf Hair Clip Pink",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Pink"
HD-CLIP-RED,"Goodie Girl Golf Hair Clip Red",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Red"
HD-CLIP-ORANGE,"Goodie Girl Golf Hair Clip Orange",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Orange"
HD-CLIP-YELLOW,"Goodie Girl Golf Hair Clip Yellow",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Yellow"
HD-CLIP-GREEN,"Goodie Girl Golf Hair Clip Green",13.9900,"Goodie Girl Golf Hair Clip Ball Marker Green"
GOODIEGIRL-HAIR-CLIP,"Goodie Girl Golf Hair Clip with Ball Marker","The first Hair Accessory with a magnetic ball marker, readily available when its time to mark your golf ball."
HD-PONY-BLACK,"Goodie Girl Golf Ponytail Holder Black",13.9900,"Goodie Girl Golf Pony Tail Holder"
HD-PONY-WHITE,"Goodie Girl Golf Ponytail Holder White",13.9900,"Goodie Girl Golf Ponytail Holder White"
HD-PONY-BROWN,"Goodie Girl Golf Ponytail Holder Brown",13.9900,"Goodie Girl Golf Ponytail Holder Brown"
HD-PONY-PURPLE,"Goodie Girl Golf Ponytail Holder Purple",13.9900,"Goodie Girl Golf Ponytail Holder Purple"
HD-PONY-PINK,"Goodie Girl Golf Ponytail Holder Pink",13.9900,"Goodie Girl Golf Ponytail Holder Pink"
HD-PONY-RED,"Goodie Girl Golf Ponytail Holder Red",13.9900,"Goodie Girl Golf Ponytail Holder Red"
HD-PONY-ORANGE,"Goodie Girl Golf Ponytail Holder Orange",13.9900,"Goodie Girl Golf Ponytail Holder Orange"
HD-PONY-YELLOW,"Goodie Girl Golf Ponytail Holder Yellow",13.9900,"Goodie Girl Golf Ponytail Holder Yellow"
HD-PONY-GREEN,"Goodie Girl Golf Ponytail Holder Green",13.9900,"Goodie Girl Golf Ponytail Holder Green"
GOODIEGIRL-PONYTAIL,"Goodie Girl Golf Ponytail Holder with Ball Marker","The first ponytail holder for girls with a magnetic ball marker, readily available when its time to mark your golf ball."
PG-#ace-YXL,"Prodigy Golfer Boys Junior Golf Shirt - Ace",39.9900,"Our Ace boys junior golf shirt is an ultra soft, lightweight, breathable shirt for boys featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#ace-AM,"Prodigy Golfer Boys Junior Golf Shirt - Ace",39.9900,"Our Ace boys junior golf shirt is an ultra soft, lightweight, breathable shirt for boys featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#ace-AL,"Prodigy Golfer Boys Junior Golf Shirt - Ace",39.9900,"Our Ace boys junior golf shirt is an ultra soft, lightweight, breathable shirt for boys featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#ace-AXL,"Prodigy Golfer Boys Junior Golf Shirt - Ace",39.9900,"Our Ace boys junior golf shirt is an ultra soft, lightweight, breathable shirt for boys featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#ace,"ProdigyGolfer Boys Junior Golf Shirt - Ace",39.9900,"Our #Ace boys junior golf shirt is an ultra soft, lightweight, breathable shirt for boys featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#dimples-YL,"Prodigy Golfer Girls Golf Shirt - Dimples",39.9900,"Our dimples female junior golf shirt is an ultra soft, lightweight, breathable shirt for girls featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#dimples-YXL,"Prodigy Golfer Girls Golf Shirt - Dimples",39.9900,"Our dimples female junior golf shirt is an ultra soft, lightweight, breathable shirt for girls featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#dimples-AM,"Prodigy Golfer Girls Golf Shirt - Dimples",39.9900,"Our dimples female junior golf shirt is an ultra soft, lightweight, breathable shirt for girls featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#dimples-AL,"Prodigy Golfer Girls Golf Shirt - Dimples",39.9900,"Our dimples female junior golf shirt is an ultra soft, lightweight, breathable shirt for girls featuring our Prodigy Golfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#dimples,"ProdigyGolfer Girls Golf Shirt - #Dimples",39.9900,"Our #dimples female junior golf shirt is an ultra soft, lightweight, breathable shirt for girls featuring our ProdigyGolfer branded logo. It is made with an advanced stain resistant, anti-microbial, moisture wicking material and features open cuffs and a relaxed fit. • Moisture Wicking • Ultra-soft • Lightweight • Breathable • Stain Resistant • Anti-microbial • Opened Cuffs • Relaxed Fit"
PG-#flopshot,"ProdigyGolfer Unisex Black & White Flop Shot Visor",19.9900,"<p>This junior golf visor is adjustable and lightweight featuring our ProdigyGolfer branded logo on it. It features a white front panel with flat black embroidered front logo & black side panels with black flat embroidered wording on rear white velcro strip.</p>"
PG-#pokerchipballmarker,"Prodigy Golfer Poker Chip Ball Marker",4.9900,"Prodigy Golfer Poker Chip Ball Marker"
PG-#zinger,"Orange and White ProdigyGolfer Golf Hat #Zinger ",19.9900,"This junior golf hat is adjustable and lightweight featuring our ProdigyGolfer branded logo on it. It features an orange front panel with white flat embroidered front logo & white rear panel with white flat embroidered wording on orange velcro strip with orange eyelets."
PG-#fade,"Pink and White ProdigyGolfer Golf Hat #Fade ",19.9900,"This junior golf hat is adjustable and lightweight featuring our ProdigyGolfer branded logo on it. It features a pink front panel with white flat embroidered front logo & white rear panel with white flat embroidered wording on pink velcro strip with pink eyelets."
